univLabel,alumniLabel,occupationLabel,employerLabel,positionLabel,wiki
Universitas Gadjah Mada,Shaimoery Wignjo Soebroto,birokrat,Pemerintah Provinsi Sumatera Barat,Wali Kota Sawahlunto,
Universitas Gadjah Mada,Shaimoery Wignjo Soebroto,birokrat,Pemerintah Kota Sawahlunto,Wali Kota Sawahlunto,
Universitas Gadjah Mada,Shaimoery Wignjo Soebroto,pegawai negeri sipil,Hizbullah (Indonesia),Wali Kota Sawahlunto,
Universitas Gadjah Mada,Shaimoery Wignjo Soebroto,pegawai negeri sipil,Pemerintah Provinsi Sumatera Barat,Wali Kota Sawahlunto,
Universitas Gadjah Mada,Shaimoery Wignjo Soebroto,pegawai negeri sipil,Pemerintah Kota Sawahlunto,Wali Kota Sawahlunto,
Universitas Gadjah Mada,Shaimoery Wignjo Soebroto,politikus,Hizbullah (Indonesia),Wali Kota Sawahlunto,
Universitas Gadjah Mada,Shaimoery Wignjo Soebroto,politikus,Pemerintah Provinsi Sumatera Barat,Wali Kota Sawahlunto,
Universitas Gadjah Mada,Shaimoery Wignjo Soebroto,politikus,Pemerintah Kota Sawahlunto,Wali Kota Sawahlunto,
Universitas Gadjah Mada,Sumaryanto,profesor,Kementerian Riset dan Teknologi Indonesia,rektor,https://en.wikipedia.org/wiki/Sumaryanto
Universitas Gadjah Mada,Sumaryanto,profesor,Universitas Negeri Yogyakarta,rektor,https://en.wikipedia.org/wiki/Sumaryanto
Universitas Gadjah Mada,Wajid Fauzi,pegawai negeri sipil,Kementerian Luar Negeri,Duta Besar Indonesia untuk Yaman,
Universitas Gadjah Mada,Wajid Fauzi,pegawai negeri sipil,Kementerian Luar Negeri,Duta Besar Indonesia untuk Suriah,
Universitas Gadjah Mada,Wajid Fauzi,diplomat,Kementerian Luar Negeri,Duta Besar Indonesia untuk Yaman,
Universitas Gadjah Mada,Wajid Fauzi,diplomat,Kementerian Luar Negeri,Duta Besar Indonesia untuk Suriah,
Universitas Gadjah Mada,Widyasari Her Nugrahandika,peneliti,Universitas Gadjah Mada,asisten ahli,
Universitas Gadjah Mada,Widyasari Her Nugrahandika,dosen,Universitas Gadjah Mada,asisten ahli,
Universitas Gadjah Mada,Widyasari Her Nugrahandika,pegawai negeri sipil,Universitas Gadjah Mada,asisten ahli,
Universitas Gadjah Mada,Yuli Mumpuni Widarso,pegawai negeri sipil,Kementerian Luar Negeri,Duta Besar Indonesia untuk Aljazair,
Universitas Gadjah Mada,Yuli Mumpuni Widarso,pegawai negeri sipil,Kementerian Luar Negeri,Duta Besar Indonesia untuk Spanyol,
Universitas Hasanuddin,Lutfi Rauf,career diplomat,Kementerian Luar Negeri,Ambassador,
Universitas Hasanuddin,Lutfi Rauf,career diplomat,Kementerian Luar Negeri,Duta Besar Indonesia untuk Thailand,
Universitas Hasanuddin,Lutfi Rauf,career diplomat,Kementerian Luar Negeri,Duta Besar Indonesia untuk Mesir,
Universitas Hasanuddin,Lutfi Rauf,pegawai negeri sipil,Kementerian Luar Negeri,Ambassador,
Universitas Hasanuddin,Lutfi Rauf,pegawai negeri sipil,Kementerian Luar Negeri,Duta Besar Indonesia untuk Thailand,
Universitas Hasanuddin,Lutfi Rauf,pegawai negeri sipil,Kementerian Luar Negeri,Duta Besar Indonesia untuk Mesir,
Universitas Indonesia,Ace Hasan Syadzily,dosen,Universitas Islam Negeri Syarif Hidayatullah Jakarta,anggota Dewan Perwakilan Rakyat Daerah Indonesia,
Universitas Indonesia,Ace Hasan Syadzily,dosen,Universitas Islam Negeri Syarif Hidayatullah Jakarta,anggota DPR-RI,
Universitas Indonesia,Ace Hasan Syadzily,dosen,Universitas Islam Negeri Syarif Hidayatullah Jakarta,anggota Dewan Perwakilan Rakyat Daerah Indonesia,
Universitas Indonesia,Ace Hasan Syadzily,dosen,Universitas Islam Negeri Syarif Hidayatullah Jakarta,anggota DPR-RI,
Universitas Indonesia,Ace Hasan Syadzily,politikus,Universitas Islam Negeri Syarif Hidayatullah Jakarta,anggota Dewan Perwakilan Rakyat Daerah Indonesia,
Universitas Indonesia,Ace Hasan Syadzily,politikus,Universitas Islam Negeri Syarif Hidayatullah Jakarta,anggota DPR-RI,
Universitas Indonesia,Achir Yani Hamid,peneliti,Universitas Indonesia,full professor,
Universitas Indonesia,Achir Yani Hamid,pegawai negeri sipil,Universitas Indonesia,full professor,
Universitas Indonesia,Ari Kuncoro,pegawai negeri sipil,Universitas Indonesia,Majelis wali amanat  periode 2019-2024,https://en.wikipedia.org/wiki/Ari_Kuncoro
Universitas Indonesia,Ari Kuncoro,pegawai negeri sipil,Universitas Indonesia,Rektor,https://en.wikipedia.org/wiki/Ari_Kuncoro
Universitas Indonesia,Bambang Brodjonegoro,komisaris,Kementerian Keuangan,Kepala Badan Kebijakan Fiskal,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,komisaris,Kementerian Keuangan,Head,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,komisaris,Kementerian Keuangan,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,komisaris,Kementerian Keuangan,Menteri Riset dan Teknologi,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,komisaris,Kementerian Keuangan,Menteri Keuangan,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,komisaris,Universitas Indonesia,Kepala Badan Kebijakan Fiskal,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,komisaris,Universitas Indonesia,Head,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,komisaris,Universitas Indonesia,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,komisaris,Universitas Indonesia,Menteri Riset dan Teknologi,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,komisaris,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,pegawai negeri sipil,Kementerian Keuangan,Kepala Badan Kebijakan Fiskal,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,pegawai negeri sipil,Kementerian Keuangan,Head,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,pegawai negeri sipil,Kementerian Keuangan,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,pegawai negeri sipil,Kementerian Keuangan,Menteri Riset dan Teknologi,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,pegawai negeri sipil,Kementerian Keuangan,Menteri Keuangan,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,pegawai negeri sipil,Universitas Indonesia,Kepala Badan Kebijakan Fiskal,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,pegawai negeri sipil,Universitas Indonesia,Head,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,pegawai negeri sipil,Universitas Indonesia,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,pegawai negeri sipil,Universitas Indonesia,Menteri Riset dan Teknologi,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,pegawai negeri sipil,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,ekonom,Kementerian Keuangan,Kepala Badan Kebijakan Fiskal,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,ekonom,Kementerian Keuangan,Head,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,ekonom,Kementerian Keuangan,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,ekonom,Kementerian Keuangan,Menteri Riset dan Teknologi,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,ekonom,Kementerian Keuangan,Menteri Keuangan,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,ekonom,Universitas Indonesia,Kepala Badan Kebijakan Fiskal,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,ekonom,Universitas Indonesia,Head,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,ekonom,Universitas Indonesia,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,ekonom,Universitas Indonesia,Menteri Riset dan Teknologi,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,ekonom,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,politikus,Kementerian Keuangan,Kepala Badan Kebijakan Fiskal,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,politikus,Kementerian Keuangan,Head,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,politikus,Kementerian Keuangan,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,politikus,Kementerian Keuangan,Menteri Riset dan Teknologi,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,politikus,Kementerian Keuangan,Menteri Keuangan,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,politikus,Universitas Indonesia,Kepala Badan Kebijakan Fiskal,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,politikus,Universitas Indonesia,Head,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,politikus,Universitas Indonesia,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,politikus,Universitas Indonesia,Menteri Riset dan Teknologi,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Bambang Brodjonegoro,politikus,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Bambang_Brodjonegoro
Universitas Indonesia,Biyanto Rebin,Wikimediawan,Goethe-Institut Jakarta,Ketua,
Universitas Indonesia,Biyanto Rebin,Wikimediawan,Wikimedia ESEAP Hub,Ketua,
Universitas Indonesia,Biyanto Rebin,Wikimediawan,Wikimedia Indonesia,Ketua,
Universitas Indonesia,Biyanto Rebin,Administrasi proyek,Goethe-Institut Jakarta,Ketua,
Universitas Indonesia,Biyanto Rebin,Administrasi proyek,Wikimedia ESEAP Hub,Ketua,
Universitas Indonesia,Biyanto Rebin,Administrasi proyek,Wikimedia Indonesia,Ketua,
Universitas Indonesia,Bondan Kanumoyoso,dosen,Universitas Indonesia,dekan,
Universitas Indonesia,Darwin Zahedy Saleh,komisaris,Universitas Indonesia,anggota Dewan Perwakilan Rakyat Daerah Indonesia,https://en.wikipedia.org/wiki/Darwin_Zahedy_Saleh
Universitas Indonesia,Darwin Zahedy Saleh,pegawai negeri sipil,Universitas Indonesia,anggota Dewan Perwakilan Rakyat Daerah Indonesia,https://en.wikipedia.org/wiki/Darwin_Zahedy_Saleh
Universitas Indonesia,Darwin Zahedy Saleh,ekonom,Universitas Indonesia,anggota Dewan Perwakilan Rakyat Daerah Indonesia,https://en.wikipedia.org/wiki/Darwin_Zahedy_Saleh
Universitas Indonesia,Darwin Zahedy Saleh,politikus,Universitas Indonesia,anggota Dewan Perwakilan Rakyat Daerah Indonesia,https://en.wikipedia.org/wiki/Darwin_Zahedy_Saleh
Universitas Indonesia,Denny Abdi,career diplomat,Kementerian Luar Negeri,Duta Besar Indonesia untuk Vietnam,https://en.wikipedia.org/wiki/Denny_Abdi
Universitas Indonesia,Firmanzah,ekonom,Universitas Indonesia,rektor,https://en.wikipedia.org/wiki/Firmanzah
Universitas Indonesia,Fuad Hassan,dosen,foreign affairs ministry,Menteri Pendidikan dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,dosen,foreign affairs ministry,direktur,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,dosen,foreign affairs ministry,duta besar,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,dosen,Indonesia,Menteri pendidikan dan kebudayaan,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,dosen,Indonesia,direktur,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,dosen,Indonesia,duta besar,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,foreign affairs ministry,Menteri Pendidikan dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,foreign affairs ministry,direktur,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,foreign affairs ministry,duta besar,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,Indonesia,Menteri pendidikan dan kebudayaan,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,Indonesia,direktur,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,Indonesia,duta besar,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Heri Hermansyah,peneliti,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,
Universitas Indonesia,Heri Hermansyah,peneliti,Universitas Indonesia,Rektor,
Universitas Indonesia,Heri Hermansyah,dosen,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,
Universitas Indonesia,Heri Hermansyah,dosen,Universitas Indonesia,Rektor,
Universitas Indonesia,Heri Hermansyah,pegawai negeri sipil,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,
Universitas Indonesia,Heri Hermansyah,pegawai negeri sipil,Universitas Indonesia,Rektor,
Universitas Indonesia,Imam B. Prasodjo,sosiolog,Universitas Indonesia,Advisors to the office,https://en.wikipedia.org/wiki/Imam_Prasodjo
Universitas Indonesia,Irwan Prayitno,dosen,Universitas Adzkia,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dosen,Universitas Adzkia,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dosen,Universitas Muhammadiyah Jakarta,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dosen,Universitas Muhammadiyah Jakarta,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dosen,Universitas Andalas,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dosen,Universitas Andalas,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dai,Universitas Adzkia,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dai,Universitas Adzkia,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dai,Universitas Muhammadiyah Jakarta,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dai,Universitas Muhammadiyah Jakarta,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dai,Universitas Andalas,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,dai,Universitas Andalas,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,psikolog,Universitas Adzkia,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,psikolog,Universitas Adzkia,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,psikolog,Universitas Muhammadiyah Jakarta,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,psikolog,Universitas Muhammadiyah Jakarta,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,psikolog,Universitas Andalas,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,psikolog,Universitas Andalas,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,politikus,Universitas Adzkia,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,politikus,Universitas Adzkia,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,politikus,Universitas Muhammadiyah Jakarta,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,politikus,Universitas Muhammadiyah Jakarta,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,politikus,Universitas Andalas,Gubernur Sumatera Barat,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Irwan Prayitno,politikus,Universitas Andalas,anggota DPR-RI,https://en.wikipedia.org/wiki/Irwan_Prayitno
Universitas Indonesia,Juwono Sudarsono,dosen,Universitas Indonesia,Menteri Lingkungan Hidup dan Kehutanan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,dosen,Universitas Indonesia,Menteri Pertahanan,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,dosen,Universitas Indonesia,Menteri Pendidikan dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,dosen,Universitas Columbia,Menteri Lingkungan Hidup dan Kehutanan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,dosen,Universitas Columbia,Menteri Pertahanan,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,dosen,Universitas Columbia,Menteri Pendidikan dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,diplomat,Universitas Indonesia,Menteri Lingkungan Hidup dan Kehutanan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,diplomat,Universitas Indonesia,Menteri Pertahanan,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,diplomat,Universitas Indonesia,Menteri Pendidikan dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,diplomat,Universitas Columbia,Menteri Lingkungan Hidup dan Kehutanan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,diplomat,Universitas Columbia,Menteri Pertahanan,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,diplomat,Universitas Columbia,Menteri Pendidikan dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,politikus,Universitas Indonesia,Menteri Lingkungan Hidup dan Kehutanan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,politikus,Universitas Indonesia,Menteri Pertahanan,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,politikus,Universitas Indonesia,Menteri Pendidikan dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,politikus,Universitas Columbia,Menteri Lingkungan Hidup dan Kehutanan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,politikus,Universitas Columbia,Menteri Pertahanan,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Juwono Sudarsono,politikus,Universitas Columbia,Menteri Pendidikan dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Juwono_Sudarsono
Universitas Indonesia,Komarudin,dosen,Universitas Negeri Jakarta,Rektor,
Universitas Indonesia,Komarudin,dosen,Universitas Negeri Jakarta,rektor,
Universitas Indonesia,Komarudin,pegawai negeri sipil,Universitas Negeri Jakarta,Rektor,
Universitas Indonesia,Komarudin,pegawai negeri sipil,Universitas Negeri Jakarta,rektor,
Universitas Indonesia,Kusmardiono,dosen,Universitas Indonesia,wakil rektor,
Universitas Indonesia,Kusmardiono,pejabat pemerintahan,Universitas Indonesia,wakil rektor,
Universitas Indonesia,Kusmardiono,dosen,Universitas Indonesia,wakil rektor,
Universitas Indonesia,Listyo Sigit Prabowo,pejabat polisi,Kepolisian Negara Republik Indonesia,Kepala Kepolisian Resor Kabupaten Pati,https://en.wikipedia.org/wiki/Listyo_Sigit_Prabowo
Universitas Indonesia,Listyo Sigit Prabowo,pejabat polisi,Kepolisian Negara Republik Indonesia,Kepala,https://en.wikipedia.org/wiki/Listyo_Sigit_Prabowo
Universitas Indonesia,Listyo Sigit Prabowo,petugas polisi,Kepolisian Negara Republik Indonesia,Kepala Kepolisian Resor Kabupaten Pati,https://en.wikipedia.org/wiki/Listyo_Sigit_Prabowo
Universitas Indonesia,Listyo Sigit Prabowo,petugas polisi,Kepolisian Negara Republik Indonesia,Kepala,https://en.wikipedia.org/wiki/Listyo_Sigit_Prabowo
Universitas Indonesia,M. Rozy Munir,diplomat,Universitas Indonesia,duta besar,https://en.wikipedia.org/wiki/Rozy_Munir
Universitas Indonesia,Maria Farida Indrati,pegawai negeri sipil,Mahkamah Konstitusi Republik Indonesia,Hakim,https://en.wikipedia.org/wiki/Maria_Farida_Indrati
Universitas Indonesia,Maria Farida Indrati,pegawai negeri sipil,Universitas Indonesia,Hakim,https://en.wikipedia.org/wiki/Maria_Farida_Indrati
Universitas Indonesia,Maria Farida Indrati,Hakim,Mahkamah Konstitusi Republik Indonesia,Hakim,https://en.wikipedia.org/wiki/Maria_Farida_Indrati
Universitas Indonesia,Maria Farida Indrati,Hakim,Universitas Indonesia,Hakim,https://en.wikipedia.org/wiki/Maria_Farida_Indrati
Universitas Indonesia,Mochtar Kusumaatmadja,dosen,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,dosen,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,dosen,Universitas Indonesia,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,dosen,Universitas Indonesia,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,diplomat,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,diplomat,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,diplomat,Universitas Indonesia,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,diplomat,Universitas Indonesia,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,politikus,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,politikus,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,politikus,Universitas Indonesia,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,politikus,Universitas Indonesia,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,pengacara,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,pengacara,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,pengacara,Universitas Indonesia,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,pengacara,Universitas Indonesia,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Muhammad Anis,metallurgist,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,https://en.wikipedia.org/wiki/Muhammad_Anis
Universitas Indonesia,Muhammad Anis,metallurgist,Universitas Indonesia,Rektor,https://en.wikipedia.org/wiki/Muhammad_Anis
Universitas Indonesia,Muhammad Anis,dosen,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,https://en.wikipedia.org/wiki/Muhammad_Anis
Universitas Indonesia,Muhammad Anis,dosen,Universitas Indonesia,Rektor,https://en.wikipedia.org/wiki/Muhammad_Anis
